price,temperature_2m (°C),cloud_cover (%),wind_speed_100m (km/h),shortwave_radiation (W/m²),apparent_temperature (°C),direct_radiation (W/m²),diffuse_radiation (W/m²),wind_gusts_10m (km/h),relative_humidity_2m (%),hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,no_laborable
74.71,16.9468085106383,20.29787234042553,21.438297872340424,820.063829787234,14.342553191489362,665.1702127659574,154.89361702127658,37.717021276595744,37.04255319148936,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.8660254037844387,-0.4999999999999998,0
122.53,16.78510638297872,24.340425531914892,22.793617021276596,722.3191489361702,13.540425531914893,582.8297872340426,139.48936170212767,38.263829787234044,37.702127659574465,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.8660254037844387,-0.4999999999999998,0
122.75,16.32127659574468,21.74468085106383,24.142553191489363,567.1702127659574,12.240425531914893,440.7659574468085,126.40425531914893,38.9531914893617,38.08510638297872,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.8660254037844387,-0.4999999999999998,0
130.21,15.397872340425533,21.27659574468085,25.836170212765957,395.21276595744683,10.87872340425532,292.1489361702128,103.06382978723404,39.53404255319149,39.42553191489362,-1.0,-1.8369701987210297e-16,0.0,1.0,0.8660254037844387,-0.4999999999999998,0
137.41,13.991489361702127,18.70212765957447,25.538297872340426,205.6595744680851,9.797872340425531,134.63829787234042,71.02127659574468,37.49574468085106,44.638297872340424,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.8660254037844387,-0.4999999999999998,0
83.25,12.26595744680851,19.829787234042552,24.872340425531913,50.680851063829785,8.431914893617021,25.80851063829787,24.872340425531913,33.43404255319149,49.702127659574465,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.8660254037844387,-0.4999999999999998,0
78.88,11.004255319148937,20.127659574468087,24.048936170212766,0.40425531914893614,7.278723404255319,0.10638297872340426,0.2978723404255319,28.5,52.87234042553192,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.8660254037844387,-0.4999999999999998,0
56.17,10.136170212765958,21.914893617021278,23.88936170212766,0.0,6.421276595744681,0.0,0.0,27.16595744680851,55.297872340425535,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.8660254037844387,-0.4999999999999998,0
54.57,9.431914893617021,19.80851063829787,22.706382978723404,0.0,5.821276595744681,0.0,0.0,25.997872340425534,57.42553191489362,-0.25881904510252157,0.9659258262890681,0.0,1.0,0.8660254037844387,-0.4999999999999998,0
58.2,8.780851063829788,21.680851063829788,22.340425531914892,0.0,5.1680851063829785,0.0,0.0,24.570212765957447,59.08510638297872,0.0,1.0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0
59.01,8.191489361702128,21.23404255319149,21.75957446808511,0.0,4.653191489361702,0.0,0.0,23.574468085106382,61.12765957446808,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0
59.4,7.572340425531914,23.106382978723403,20.319148936170212,0.0,4.1978723404255325,0.0,0.0,22.21276595744681,65.08510638297872,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0
60.3,7.159574468085107,27.46808510638298,19.71063829787234,0.0,3.825531914893617,0.0,0.0,20.880851063829788,65.93617021276596,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0
59.08,6.846808510638298,26.4468085106383,19.18936170212766,0.0,3.5085106382978726,0.0,0.0,20.227659574468085,66.55319148936171,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0
68.22,6.327659574468084,24.361702127659573,18.19148936170213,0.0,3.0489361702127664,0.0,0.0,19.4531914893617,68.44680851063829,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0
79.26,5.800000000000001,23.5531914893617,17.55744680851064,0.0,2.5127659574468084,0.0,0.0,18.591489361702127,70.27659574468085,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0
72.32,6.034042553191489,25.23404255319149,16.98723404255319,13.319148936170214,2.7617021276595746,4.319148936170213,9.0,18.093617021276597,69.12765957446808,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0
121.56,7.617021276595745,28.148936170212767,16.65531914893617,122.91489361702128,4.217021276595744,70.0,52.91489361702128,21.378723404255318,63.5531914893617,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0
121.32,9.26808510638298,32.787234042553195,16.134042553191488,289.1063829787234,5.672340425531916,201.0,88.1063829787234,25.682978723404254,56.91489361702128,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0
121.75,10.92127659574468,32.53191489361702,16.495744680851065,454.21276595744683,7.24468085106383,333.6170212765957,120.59574468085107,28.448936170212765,51.276595744680854,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0
121.18,12.506382978723403,34.680851063829785,17.20212765957447,592.4893617021277,9.321276595744681,447.531914893617,144.95744680851064,30.651063829787233,46.8936170212766,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0
71.88,13.753191489361702,41.212765957446805,19.04042553191489,687.7446808510638,10.859574468085105,520.0,167.74468085106383,33.280851063829786,44.46808510638298,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0
72.65,14.585106382978724,45.1063829787234,19.83191489361702,708.7446808510638,11.746808510638298,515.0425531914893,193.70212765957447,35.263829787234044,42.57446808510638,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0
72.71,15.03404255319149,52.57446808510638,22.04255319148936,702.7021276595744,12.042553191489361,499.9574468085106,202.74468085106383,37.693617021276594,44.04255319148936,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0
72.67,15.446808510638299,50.1063829787234,21.48085106382979,639.063829787234,12.170212765957446,423.82978723404256,215.2340425531915,37.5531914893617,42.808510638297875,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0
120.84,15.44468085106383,46.46808510638298,21.982978723404255,569.5744680851063,11.793617021276594,375.02127659574467,194.5531914893617,37.219148936170214,43.340425531914896,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0
122.34,15.236170212765957,44.06382978723404,22.6468085106383,465.9574468085106,11.2,301.3829787234043,164.5744680851064,37.04255319148936,44.255319148936174,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0
135.61,14.761702127659577,45.702127659574465,22.591489361702127,327.0,10.638297872340425,204.5744680851064,122.42553191489361,35.768085106382976,45.08510638297872,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0
159.9,13.77659574468085,35.148936170212764,22.717021276595744,168.5531914893617,9.848936170212765,87.2127659574468,81.34042553191489,33.94255319148936,48.659574468085104,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0
100.21,12.191489361702128,30.23404255319149,21.48723404255319,45.61702127659574,8.751063829787235,19.319148936170212,26.29787234042553,29.906382978723403,54.787234042553195,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0
79.99,11.148936170212766,19.06382978723404,21.385106382978723,0.44680851063829785,7.797872340425532,0.0851063829787234,0.3617021276595745,24.470212765957445,58.46808510638298,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0
70.59,10.27659574468085,18.127659574468087,21.917021276595744,0.0,6.953191489361703,0.0,0.0,23.82340425531915,61.91489361702128,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0
64.83,9.442553191489361,12.659574468085106,21.03191489361702,0.0,6.1978723404255325,0.0,0.0,22.725531914893615,65.36170212765957,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0
62.47,8.651063829787235,14.425531914893616,20.73191489361702,0.0,5.376595744680851,0.0,0.0,21.795744680851065,67.27659574468085,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0
61.77,8.074468085106384,19.04255319148936,19.604255319148937,0.0,4.863829787234042,0.0,0.0,20.92340425531915,68.59574468085107,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0
61.89,7.3872340425531915,24.680851063829788,18.908510638297873,0.0,4.251063829787234,0.0,0.0,20.251063829787235,71.06382978723404,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0
61.88,6.882978723404255,24.361702127659573,18.01914893617021,0.0,3.8191489361702127,0.0,0.0,18.56595744680851,71.76595744680851,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0
65.61,6.380851063829787,25.0,17.472340425531915,0.0,3.321276595744681,0.0,0.0,17.159574468085108,72.53191489361703,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0
77.59,5.948936170212766,24.70212765957447,17.114893617021277,0.0,2.85531914893617,0.0,0.0,16.251063829787235,73.38297872340425,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0
93.97,5.48936170212766,26.29787234042553,16.76595744680851,0.0,2.3276595744680852,0.0,0.0,16.170212765957448,74.34042553191489,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0
72.94,5.627659574468085,26.51063829787234,16.948936170212768,16.02127659574468,2.3553191489361702,5.468085106382978,10.553191489361701,17.01063829787234,72.97872340425532,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0
119.06,7.680851063829787,23.04255319148936,15.24255319148936,138.7872340425532,4.4,77.97872340425532,60.808510638297875,19.682978723404254,63.97872340425532,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0
119.29,9.753191489361702,26.53191489361702,12.727659574468086,331.6808510638298,6.485106382978723,235.10638297872342,96.57446808510639,22.32340425531915,55.1063829787234,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0
119.89,11.638297872340425,33.680851063829785,12.878723404255318,522.2553191489362,8.302127659574468,395.6595744680851,126.59574468085107,25.01489361702128,48.06382978723404,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0
119.32,13.240425531914893,38.97872340425532,13.112765957446808,667.5106382978723,10.561702127659574,514.1914893617021,153.31914893617022,26.817021276595746,43.06382978723404,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0
69.0,14.612765957446808,46.61702127659574,13.23404255319149,776.7659574468086,12.540425531914893,606.3617021276596,170.40425531914894,27.872340425531913,39.723404255319146,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0
69.75,15.67659574468085,51.212765957446805,13.668085106382978,840.0212765957447,13.934042553191489,660.4893617021277,179.53191489361703,28.544680851063827,37.829787234042556,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0
69.81,16.72553191489362,59.829787234042556,14.236170212765957,857.6595744680851,15.104255319148935,677.5957446808511,180.06382978723406,29.095744680851062,36.8936170212766,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0
